customer_id,past_complaint,had_complaint,complaint_status,feedback
35787,No,0,Not Applicable,Reasonable Price
35788,No,0,Not Applicable,Too many ads
35789,Yes,1,Solved,No reason specified
35790,No,0,Not Applicable,User Friendly Website
35791,No,0,Not Applicable,Poor Customer Service
35792,Yes,1,Unsolved,Poor Customer Service
35793,No,0,Not Applicable,Poor Product Quality
35794,No,0,Not Applicable,Quality Customer Care
35795,Yes,1,Unsolved,No reason specified
35796,No,0,Not Applicable,Poor Website
35797,No,0,Not Applicable,Poor Website
35798,No,0,Not Applicable,Too many ads
35799,No,0,Not Applicable,User Friendly Website
35800,Yes,1,Unsolved,Reasonable Price
35801,Yes,1,Unsolved,Too many ads
35802,No,0,Not Applicable,Poor Product Quality
35803,No,0,Not Applicable,Poor Product Quality
35804,No,0,Not Applicable,Too many ads
35805,Yes,1,No Information Available,Poor Customer Service
35806,Yes,1,No Information Available,Poor Customer Service
35807,No,0,Not Applicable,User Friendly Website
35808,Yes,1,No Information Available,Too many ads
35809,Yes,1,Solved in Follow-up,Poor Customer Service
35810,No,0,Not Applicable,No reason specified
35811,No,0,Not Applicable,No reason specified
35812,No,0,Not Applicable,Poor Product Quality
35813,Yes,1,Solved in Follow-up,Poor Website
35814,No,0,Not Applicable,User Friendly Website
35815,No,0,Not Applicable,Too many ads
35816,No,0,Not Applicable,Too many ads
35817,No,0,Not Applicable,Reasonable Price
35818,Yes,1,No Information Available,Poor Product Quality
35819,No,0,Not Applicable,Poor Product Quality
35820,No,0,Not Applicable,Too many ads
35821,Yes,1,Unsolved,No reason specified
35822,No,0,Not Applicable,Poor Customer Service
35823,No,0,Not Applicable,Poor Product Quality
35824,Yes,1,No Information Available,Poor Product Quality
35825,No,0,Not Applicable,Poor Customer Service
35826,Yes,1,Solved in Follow-up,Poor Customer Service
35827,Yes,1,Solved,Too many ads
35828,No,0,Not Applicable,Poor Website
35829,Yes,1,Unsolved,Poor Product Quality
35830,Yes,1,Solved,Products always in Stock
35831,No,0,Not Applicable,Poor Customer Service
35832,Yes,1,Solved,No reason specified
35833,No,0,Not Applicable,No reason specified
35834,Yes,1,Unsolved,Quality Customer Care
35835,No,0,Not Applicable,Poor Product Quality
35836,No,0,Not Applicable,Too many ads
35837,Yes,1,Solved in Follow-up,Too many ads
35838,Yes,1,Solved in Follow-up,Too many ads
35839,No,0,Not Applicable,Poor Product Quality
35840,Yes,1,Solved,Poor Customer Service
35841,Yes,1,Unsolved,No reason specified
35842,No,0,Not Applicable,Poor Product Quality
35843,Yes,1,Unsolved,Poor Customer Service
35844,No,0,Not Applicable,Poor Customer Service
35845,Yes,1,Unsolved,Poor Website
35846,Yes,1,Unsolved,Reasonable Price
35847,Yes,1,No Information Available,Reasonable Price
35848,No,0,Not Applicable,Poor Website
35849,Yes,1,Solved,Poor Website
35850,Yes,1,Solved,Poor Customer Service
35851,No,0,Not Applicable,No reason specified
35852,Yes,1,Unsolved,Poor Customer Service
35853,Yes,1,Solved in Follow-up,Poor Product Quality
35854,No,0,Not Applicable,No reason specified
35855,Yes,1,No Information Available,User Friendly Website
35856,No,0,Not Applicable,Poor Product Quality
35857,No,0,Not Applicable,Too many ads
35858,No,0,Not Applicable,Poor Customer Service
35859,Yes,1,Solved in Follow-up,No reason specified
35860,Yes,1,No Information Available,Poor Product Quality
35861,No,0,Not Applicable,Poor Product Quality
35862,Yes,1,Unsolved,No reason specified
35863,Yes,1,Unsolved,No reason specified
35864,Yes,1,Solved,Reasonable Price
35865,No,0,Not Applicable,Poor Product Quality
35866,Yes,1,No Information Available,Poor Customer Service
35867,No,0,Not Applicable,Poor Customer Service
35868,No,0,Not Applicable,Poor Product Quality
35869,No,0,Not Applicable,Reasonable Price
35870,No,0,Not Applicable,Poor Website
35871,No,0,Not Applicable,No reason specified
35872,No,0,Not Applicable,Poor Website
35873,Yes,1,No Information Available,Poor Product Quality
35874,Yes,1,Solved,Poor Website
35875,No,0,Not Applicable,Poor Customer Service
35876,Yes,1,No Information Available,Poor Customer Service
35877,No,0,Not Applicable,Poor Product Quality
35878,Yes,1,No Information Available,Poor Customer Service
35879,Yes,1,No Information Available,Poor Product Quality
35880,No,0,Not Applicable,Poor Website
35881,Yes,1,Solved,Poor Website
35882,Yes,1,Solved,Quality Customer Care
35883,No,0,Not Applicable,No reason specified
35884,Yes,1,No Information Available,Too many ads
35885,Yes,1,Solved in Follow-up,No reason specified
35886,No,0,Not Applicable,User Friendly Website
35887,No,0,Not Applicable,Poor Website
35888,Yes,1,Solved,Too many ads
35889,Yes,1,Solved in Follow-up,No reason specified
35890,Yes,1,No Information Available,Too many ads
35891,No,0,Not Applicable,Poor Customer Service
35892,No,0,Not Applicable,Too many ads
35893,Yes,1,Solved in Follow-up,Poor Website
35894,No,0,Not Applicable,No reason specified
35895,No,0,Not Applicable,Poor Customer Service
35896,No,0,Not Applicable,Poor Product Quality
35897,No,0,Not Applicable,Poor Customer Service
35898,No,0,Not Applicable,Poor Customer Service
35899,Yes,1,Solved,Poor Product Quality
35900,Yes,1,Solved in Follow-up,Too many ads
35901,Yes,1,Unsolved,Poor Website
35902,No,0,Not Applicable,Poor Product Quality
35903,No,0,Not Applicable,Reasonable Price
35904,Yes,1,Unsolved,No reason specified
35905,Yes,1,Solved in Follow-up,Poor Customer Service
35906,No,0,Not Applicable,Quality Customer Care
35907,No,0,Not Applicable,Poor Product Quality
35908,Yes,1,Solved,Poor Website
35909,Yes,1,No Information Available,Products always in Stock
35910,Yes,1,No Information Available,Quality Customer Care
35911,Yes,1,Unsolved,Poor Product Quality
35912,No,0,Not Applicable,No reason specified
35913,No,0,Not Applicable,Poor Product Quality
35914,No,0,Not Applicable,Reasonable Price
35915,Yes,1,No Information Available,Poor Customer Service
35916,Yes,1,Solved in Follow-up,Poor Customer Service
35917,No,0,Not Applicable,No reason specified
35918,No,0,Not Applicable,Poor Product Quality
35919,No,0,Not Applicable,No reason specified
35920,No,0,Not Applicable,Too many ads
35921,Yes,1,Solved in Follow-up,Poor Customer Service
35922,No,0,Not Applicable,Too many ads
35923,Yes,1,Unsolved,Poor Website
35924,Yes,1,Solved in Follow-up,No reason specified
35925,Yes,1,Solved in Follow-up,Quality Customer Care
35926,Yes,1,Solved in Follow-up,User Friendly Website
35927,No,0,Not Applicable,Poor Customer Service
35928,No,0,Not Applicable,No reason specified
35929,No,0,Not Applicable,Too many ads
35930,Yes,1,Solved in Follow-up,Poor Website
35931,Yes,1,Solved,User Friendly Website
35932,Yes,1,Solved in Follow-up,Poor Customer Service
35933,No,0,Not Applicable,Too many ads
35934,Yes,1,Unsolved,Poor Product Quality
35935,No,0,Not Applicable,Too many ads
35936,Yes,1,No Information Available,Poor Product Quality
35937,No,0,Not Applicable,Poor Website
35938,No,0,Not Applicable,Poor Website
35939,Yes,1,Solved in Follow-up,Poor Website
35940,No,0,Not Applicable,Too many ads
35941,Yes,1,No Information Available,Poor Product Quality
35942,No,0,Not Applicable,Poor Product Quality
35943,No,0,Not Applicable,Poor Website
35944,No,0,Not Applicable,No reason specified
35945,No,0,Not Applicable,User Friendly Website
35946,No,0,Not Applicable,Poor Website
35947,Yes,1,Solved,Too many ads
35948,No,0,Not Applicable,Poor Website
35949,Yes,1,Unsolved,No reason specified
35950,Yes,1,Solved in Follow-up,Poor Product Quality
35951,No,0,Not Applicable,User Friendly Website
35952,Yes,1,Unsolved,Reasonable Price
35953,Yes,1,Solved in Follow-up,No reason specified
35954,Yes,1,Solved,Poor Customer Service
35955,Yes,1,Unsolved,No reason specified
35956,Yes,1,Solved,Reasonable Price
35957,No,0,Not Applicable,Poor Customer Service
35958,Yes,1,Solved in Follow-up,User Friendly Website
35959,Yes,1,Solved,Poor Website
35960,No,0,Not Applicable,Poor Product Quality
35961,No,0,Not Applicable,No reason specified
35962,No,0,Not Applicable,No reason specified
35963,Yes,1,Solved,Poor Customer Service
35964,No,0,Not Applicable,Poor Product Quality
35965,No,0,Not Applicable,Poor Product Quality
35966,No,0,Not Applicable,Too many ads
35967,No,0,Not Applicable,No reason specified
35968,No,0,Not Applicable,Too many ads
35969,No,0,Not Applicable,User Friendly Website
35970,Yes,1,Unsolved,Poor Website
35971,Yes,1,Solved in Follow-up,Too many ads
35972,Yes,1,Solved,User Friendly Website
35973,No,0,Not Applicable,Poor Website
35974,Yes,1,No Information Available,No reason specified
35975,No,0,Not Applicable,Too many ads
35976,Yes,1,Solved,Reasonable Price
35977,No,0,Not Applicable,Poor Customer Service
35978,No,0,Not Applicable,Products always in Stock
35979,No,0,Not Applicable,Poor Product Quality
35980,Yes,1,No Information Available,No reason specified
35981,Yes,1,Solved in Follow-up,Poor Website
35982,No,0,Not Applicable,Poor Website
35983,Yes,1,No Information Available,Poor Product Quality
35984,Yes,1,Solved in Follow-up,Poor Website
35985,Yes,1,Unsolved,Quality Customer Care
35986,Yes,1,Unsolved,No reason specified
35987,No,0,Not Applicable,Too many ads
35988,Yes,1,No Information Available,Poor Website
35989,Yes,1,Unsolved,Poor Customer Service
35990,No,0,Not Applicable,No reason specified
35991,Yes,1,Solved,No reason specified
35992,Yes,1,Unsolved,Poor Customer Service
35993,No,0,Not Applicable,Poor Product Quality
35994,No,0,Not Applicable,Poor Customer Service
35995,No,0,Not Applicable,Poor Customer Service
35996,No,0,Not Applicable,Poor Website
35997,No,0,Not Applicable,Poor Customer Service
35998,Yes,1,Unsolved,Too many ads
35999,No,0,Not Applicable,Too many ads
36000,Yes,1,Unsolved,Poor Customer Service
36001,Yes,1,Solved in Follow-up,Poor Customer Service
36002,No,0,Not Applicable,Poor Website
36003,Yes,1,No Information Available,Poor Product Quality
36004,No,0,Not Applicable,No reason specified
36005,Yes,1,Solved,No reason specified
36006,Yes,1,Solved,Too many ads
36007,No,0,Not Applicable,Products always in Stock
36008,No,0,Not Applicable,No reason specified
36009,Yes,1,No Information Available,Poor Website
36010,No,0,Not Applicable,No reason specified
36011,Yes,1,Solved in Follow-up,Quality Customer Care
36012,Yes,1,No Information Available,Poor Customer Service
36013,No,0,Not Applicable,Quality Customer Care
36014,Yes,1,Solved in Follow-up,Poor Website
36015,No,0,Not Applicable,Poor Website
36016,No,0,Not Applicable,Too many ads
36017,Yes,1,Unsolved,No reason specified
36018,Yes,1,Solved,No reason specified
36019,Yes,1,Unsolved,Poor Website
36020,Yes,1,No Information Available,Too many ads
36021,No,0,Not Applicable,User Friendly Website
36022,Yes,1,No Information Available,Quality Customer Care
36023,Yes,1,No Information Available,Poor Product Quality
36024,No,0,Not Applicable,Too many ads
36025,No,0,Not Applicable,User Friendly Website
36026,Yes,1,Unsolved,Poor Website
36027,No,0,Not Applicable,Poor Product Quality
36028,No,0,Not Applicable,Poor Product Quality
36029,Yes,1,No Information Available,No reason specified
36030,Yes,1,Unsolved,Poor Product Quality
36031,Yes,1,Solved,No reason specified
36032,No,0,Not Applicable,Poor Customer Service
36033,No,0,Not Applicable,Too many ads
36034,No,0,Not Applicable,Poor Website
36035,No,0,Not Applicable,Too many ads
36036,No,0,Not Applicable,Too many ads
36037,Yes,1,Solved in Follow-up,Too many ads
36038,Yes,1,Solved in Follow-up,No reason specified
36039,No,0,Not Applicable,Poor Customer Service
36040,No,0,Not Applicable,Poor Customer Service
36041,No,0,Not Applicable,Poor Customer Service
36042,No,0,Not Applicable,Poor Customer Service
36043,No,0,Not Applicable,No reason specified
36044,No,0,Not Applicable,No reason specified
36045,Yes,1,No Information Available,Poor Product Quality
36046,Yes,1,Solved in Follow-up,No reason specified
36047,Yes,1,No Information Available,Too many ads
36048,No,0,Not Applicable,No reason specified
36049,No,0,Not Applicable,Poor Customer Service
36050,Yes,1,No Information Available,Poor Website
36051,No,0,Not Applicable,Too many ads
36052,Yes,1,Solved in Follow-up,Quality Customer Care
36053,No,0,Not Applicable,Poor Website
36054,No,0,Not Applicable,Poor Customer Service
36055,Yes,1,Unsolved,Quality Customer Care
36056,No,0,Not Applicable,Too many ads
36057,Yes,1,Solved,Poor Product Quality
36058,Yes,1,No Information Available,Too many ads
36059,Yes,1,Solved,Poor Website
36060,No,0,Not Applicable,Poor Product Quality
36061,No,0,Not Applicable,Too many ads
36062,Yes,1,Unsolved,Poor Customer Service
36063,Yes,1,Solved in Follow-up,Too many ads
36064,Yes,1,Unsolved,No reason specified
36065,No,0,Not Applicable,No reason specified
36066,Yes,1,Solved,Quality Customer Care
36067,No,0,Not Applicable,Too many ads
36068,Yes,1,Solved,Too many ads
36069,No,0,Not Applicable,Products always in Stock
36070,Yes,1,No Information Available,Poor Website
36071,No,0,Not Applicable,Poor Product Quality
36072,No,0,Not Applicable,User Friendly Website
36073,No,0,Not Applicable,Too many ads
36074,No,0,Not Applicable,User Friendly Website
36075,Yes,1,No Information Available,Poor Product Quality
36076,No,0,Not Applicable,Poor Website
36077,Yes,1,Solved,Too many ads
36078,Yes,1,No Information Available,Products always in Stock
36079,Yes,1,Solved in Follow-up,Poor Customer Service
36080,No,0,Not Applicable,No reason specified
36081,No,0,Not Applicable,Too many ads
36082,Yes,1,Unsolved,Poor Product Quality
36083,Yes,1,Solved in Follow-up,Poor Customer Service
36084,Yes,1,Unsolved,Poor Customer Service
36085,Yes,1,Solved,Poor Product Quality
36086,No,0,Not Applicable,Poor Website
36087,No,0,Not Applicable,Poor Website
36088,No,0,Not Applicable,Poor Website
36089,No,0,Not Applicable,No reason specified
36090,No,0,Not Applicable,Poor Website
36091,No,0,Not Applicable,Poor Product Quality
36092,No,0,Not Applicable,Products always in Stock
36093,Yes,1,Solved,Too many ads
36094,Yes,1,No Information Available,Too many ads
36095,No,0,Not Applicable,Poor Customer Service
36096,No,0,Not Applicable,Poor Customer Service
36097,No,0,Not Applicable,Poor Product Quality
36098,Yes,1,Solved,No reason specified
36099,No,0,Not Applicable,No reason specified
36100,No,0,Not Applicable,Too many ads
36101,No,0,Not Applicable,Quality Customer Care
36102,No,0,Not Applicable,Poor Customer Service
36103,Yes,1,Unsolved,Poor Website
36104,No,0,Not Applicable,Quality Customer Care
36105,Yes,1,Solved in Follow-up,Products always in Stock
36106,No,0,Not Applicable,Poor Product Quality
36107,Yes,1,Unsolved,Too many ads
36108,No,0,Not Applicable,Poor Customer Service
36109,Yes,1,Solved,Poor Website
36110,No,0,Not Applicable,Poor Website
36111,Yes,1,Solved,Too many ads
36112,Yes,1,No Information Available,User Friendly Website
36113,Yes,1,Unsolved,Poor Product Quality
36114,Yes,1,Solved in Follow-up,Too many ads
36115,Yes,1,Solved in Follow-up,Poor Product Quality
36116,Yes,1,Unsolved,Too many ads
36117,No,0,Not Applicable,Reasonable Price
36118,No,0,Not Applicable,Too many ads
36119,No,0,Not Applicable,Poor Customer Service
36120,Yes,1,Unsolved,Poor Website
36121,Yes,1,No Information Available,Poor Product Quality
36122,No,0,Not Applicable,Poor Customer Service
36123,Yes,1,No Information Available,No reason specified
36124,No,0,Not Applicable,Quality Customer Care
36125,Yes,1,Solved,Poor Product Quality
36126,Yes,1,Solved,Poor Customer Service
36127,No,0,Not Applicable,Products always in Stock
36128,Yes,1,Solved in Follow-up,Poor Website
36129,No,0,Not Applicable,Poor Customer Service
36130,Yes,1,Solved in Follow-up,No reason specified
36131,Yes,1,No Information Available,Poor Website
36132,Yes,1,Unsolved,Poor Website
36133,Yes,1,Unsolved,User Friendly Website
36134,No,0,Not Applicable,Too many ads
36135,No,0,Not Applicable,Quality Customer Care
36136,Yes,1,Unsolved,Poor Customer Service
36137,No,0,Not Applicable,Poor Website
36138,Yes,1,No Information Available,Too many ads
36139,No,0,Not Applicable,Poor Customer Service
36140,No,0,Not Applicable,Too many ads
36141,Yes,1,Unsolved,Poor Product Quality
36142,Yes,1,Unsolved,Poor Customer Service
36143,Yes,1,Solved in Follow-up,Poor Customer Service
36144,Yes,1,Solved in Follow-up,Too many ads
36145,Yes,1,No Information Available,User Friendly Website
36146,No,0,Not Applicable,Too many ads
36147,No,0,Not Applicable,No reason specified
36148,Yes,1,Solved,Poor Product Quality
36149,Yes,1,Solved,Poor Product Quality
36150,Yes,1,Unsolved,Poor Customer Service
36151,Yes,1,Solved,Poor Website
36152,No,0,Not Applicable,Products always in Stock
36153,No,0,Not Applicable,No reason specified
36154,No,0,Not Applicable,Too many ads
36155,Yes,1,Unsolved,Poor Product Quality
36156,No,0,Not Applicable,No reason specified
36157,Yes,1,Solved,Poor Website
36158,Yes,1,Unsolved,Poor Customer Service
36159,Yes,1,No Information Available,Too many ads
36160,Yes,1,Solved,Poor Product Quality
36161,No,0,Not Applicable,Poor Product Quality
36162,No,0,Not Applicable,Poor Website
36163,Yes,1,No Information Available,Poor Product Quality
36164,No,0,Not Applicable,Poor Customer Service
36165,Yes,1,Solved in Follow-up,Poor Website
36166,Yes,1,No Information Available,Quality Customer Care
36167,No,0,Not Applicable,No reason specified
36168,Yes,1,No Information Available,Too many ads
36169,No,0,Not Applicable,User Friendly Website
36170,Yes,1,Unsolved,Poor Customer Service
36171,No,0,Not Applicable,User Friendly Website
36172,No,0,Not Applicable,Too many ads
36173,No,0,Not Applicable,Poor Customer Service
36174,Yes,1,No Information Available,No reason specified
36175,No,0,Not Applicable,Poor Customer Service
36176,No,0,Not Applicable,Poor Website
36177,No,0,Not Applicable,No reason specified
36178,No,0,Not Applicable,Quality Customer Care
36179,Yes,1,Unsolved,Poor Product Quality
36180,No,0,Not Applicable,Reasonable Price
36181,No,0,Not Applicable,Too many ads
36182,No,0,Not Applicable,Too many ads
36183,No,0,Not Applicable,No reason specified
36184,No,0,Not Applicable,Poor Website
36185,No,0,Not Applicable,Poor Website
36186,Yes,1,Solved,Too many ads
36187,No,0,Not Applicable,User Friendly Website
36188,No,0,Not Applicable,Too many ads
36189,No,0,Not Applicable,Poor Customer Service
36190,Yes,1,Solved,Too many ads
36191,No,0,Not Applicable,Poor Customer Service
36192,Yes,1,Unsolved,No reason specified
36193,Yes,1,Solved in Follow-up,Poor Website
36194,No,0,Not Applicable,Too many ads
36195,Yes,1,Unsolved,Too many ads
36196,No,0,Not Applicable,Too many ads
36197,No,0,Not Applicable,Poor Customer Service
36198,No,0,Not Applicable,Poor Website
36199,Yes,1,Solved,Poor Website
36200,No,0,Not Applicable,Too many ads
36201,Yes,1,Solved in Follow-up,Poor Product Quality
36202,No,0,Not Applicable,Too many ads
36203,No,0,Not Applicable,No reason specified
36204,No,0,Not Applicable,No reason specified
36205,Yes,1,Solved in Follow-up,Quality Customer Care
36206,Yes,1,Solved in Follow-up,No reason specified
36207,No,0,Not Applicable,No reason specified
36208,Yes,1,Solved in Follow-up,Poor Product Quality
36209,No,0,Not Applicable,Reasonable Price
36210,No,0,Not Applicable,Poor Product Quality
36211,No,0,Not Applicable,Too many ads
36212,No,0,Not Applicable,Too many ads
36213,No,0,Not Applicable,Poor Website
36214,Yes,1,Solved in Follow-up,Poor Customer Service
36215,No,0,Not Applicable,Poor Website
36216,No,0,Not Applicable,No reason specified
36217,Yes,1,Solved in Follow-up,Too many ads
36218,Yes,1,Solved,No reason specified
36219,Yes,1,Unsolved,Poor Customer Service
36220,Yes,1,Solved,Poor Website
36221,Yes,1,Unsolved,Quality Customer Care
36222,No,0,Not Applicable,Poor Website
36223,No,0,Not Applicable,Poor Product Quality
36224,No,0,Not Applicable,Products always in Stock
36225,No,0,Not Applicable,No reason specified
36226,No,0,Not Applicable,Too many ads
36227,No,0,Not Applicable,No reason specified
36228,Yes,1,Solved in Follow-up,Poor Website
36229,No,0,Not Applicable,Poor Website
36230,No,0,Not Applicable,Poor Product Quality
36231,No,0,Not Applicable,No reason specified
36232,No,0,Not Applicable,No reason specified
36233,No,0,Not Applicable,Too many ads
36234,Yes,1,Unsolved,Poor Product Quality
36235,Yes,1,Unsolved,Poor Customer Service
36236,No,0,Not Applicable,Poor Customer Service
36237,No,0,Not Applicable,Poor Website
36238,Yes,1,Unsolved,Poor Customer Service
36239,No,0,Not Applicable,Poor Website
36240,Yes,1,Solved in Follow-up,User Friendly Website
36241,Yes,1,No Information Available,Quality Customer Care
36242,Yes,1,Unsolved,Poor Product Quality
36243,Yes,1,Solved in Follow-up,Poor Product Quality
36244,No,0,Not Applicable,Too many ads
36245,No,0,Not Applicable,Too many ads
36246,Yes,1,Solved,Too many ads
36247,Yes,1,No Information Available,No reason specified
36248,Yes,1,No Information Available,Poor Website
36249,No,0,Not Applicable,Poor Website
36250,Yes,1,No Information Available,Products always in Stock
36251,Yes,1,Solved,Quality Customer Care
36252,No,0,Not Applicable,Poor Website
36253,Yes,1,Solved,Poor Customer Service
36254,Yes,1,Unsolved,Poor Website
36255,Yes,1,Solved,Too many ads
36256,No,0,Not Applicable,Poor Website
36257,Yes,1,Solved,Poor Customer Service
36258,Yes,1,Unsolved,Poor Product Quality
36259,Yes,1,No Information Available,Quality Customer Care
36260,Yes,1,Solved,Too many ads
36261,Yes,1,Solved in Follow-up,Poor Website
36262,No,0,Not Applicable,No reason specified
36263,Yes,1,No Information Available,Too many ads
36264,No,0,Not Applicable,Poor Customer Service
36265,No,0,Not Applicable,No reason specified
36266,No,0,Not Applicable,Poor Customer Service
36267,No,0,Not Applicable,Poor Website
36268,No,0,Not Applicable,Poor Product Quality
36269,No,0,Not Applicable,Poor Website
36270,No,0,Not Applicable,Too many ads
36271,No,0,Not Applicable,Poor Product Quality
36272,No,0,Not Applicable,Too many ads
36273,No,0,Not Applicable,Poor Customer Service
36274,Yes,1,Solved,Poor Website
36275,Yes,1,Solved in Follow-up,Poor Product Quality
36276,No,0,Not Applicable,No reason specified
36277,No,0,Not Applicable,Poor Product Quality
36278,Yes,1,No Information Available,Poor Product Quality
36279,No,0,Not Applicable,No reason specified
36280,Yes,1,Solved in Follow-up,Poor Customer Service
36281,No,0,Not Applicable,Poor Website
36282,No,0,Not Applicable,Quality Customer Care
36283,No,0,Not Applicable,User Friendly Website
36284,No,0,Not Applicable,Poor Customer Service
36285,No,0,Not Applicable,Poor Product Quality
36286,No,0,Not Applicable,Poor Customer Service
36287,Yes,1,Unsolved,Products always in Stock
36288,No,0,Not Applicable,Poor Website
36289,Yes,1,Unsolved,Poor Website
36290,No,0,Not Applicable,Poor Product Quality
36291,No,0,Not Applicable,Poor Product Quality
36292,Yes,1,Solved,Poor Website
36293,No,0,Not Applicable,Poor Website
36294,No,0,Not Applicable,Poor Product Quality
36295,Yes,1,No Information Available,No reason specified
36296,No,0,Not Applicable,User Friendly Website
36297,No,0,Not Applicable,Poor Product Quality
36298,No,0,Not Applicable,Products always in Stock
36299,No,0,Not Applicable,No reason specified
36300,Yes,1,Solved,Poor Website
36301,No,0,Not Applicable,Poor Product Quality
36302,Yes,1,Solved in Follow-up,Too many ads
36303,Yes,1,No Information Available,Poor Website
36304,No,0,Not Applicable,Too many ads
36305,No,0,Not Applicable,No reason specified
36306,Yes,1,Unsolved,Poor Website
36307,Yes,1,No Information Available,Reasonable Price
36308,No,0,Not Applicable,No reason specified
36309,No,0,Not Applicable,Poor Website
36310,Yes,1,Unsolved,Reasonable Price
36311,Yes,1,No Information Available,User Friendly Website
36312,No,0,Not Applicable,Poor Website
36313,No,0,Not Applicable,Too many ads
36314,Yes,1,Unsolved,No reason specified
36315,Yes,1,Unsolved,Too many ads
36316,No,0,Not Applicable,No reason specified
36317,No,0,Not Applicable,No reason specified
36318,Yes,1,Unsolved,Quality Customer Care
36319,No,0,Not Applicable,Poor Website
36320,No,0,Not Applicable,Too many ads
36321,Yes,1,No Information Available,No reason specified
36322,Yes,1,Solved,Poor Product Quality
36323,No,0,Not Applicable,No reason specified
36324,No,0,Not Applicable,User Friendly Website
36325,Yes,1,Unsolved,Poor Customer Service
36326,No,0,Not Applicable,Too many ads
36327,No,0,Not Applicable,Too many ads
36328,No,0,Not Applicable,Poor Product Quality
36329,No,0,Not Applicable,Products always in Stock
36330,Yes,1,No Information Available,User Friendly Website
36331,Yes,1,Solved in Follow-up,Poor Customer Service
36332,Yes,1,Unsolved,No reason specified
36333,Yes,1,No Information Available,Too many ads
36334,No,0,Not Applicable,No reason specified
36335,No,0,Not Applicable,Poor Product Quality
36336,Yes,1,Solved,Poor Product Quality
36337,No,0,Not Applicable,Poor Website
36338,Yes,1,Solved,Quality Customer Care
36339,Yes,1,Solved in Follow-up,Products always in Stock
36340,No,0,Not Applicable,Poor Product Quality
36341,Yes,1,Solved,Poor Website
36342,No,0,Not Applicable,Poor Product Quality
36343,Yes,1,Solved,Quality Customer Care
36344,Yes,1,Solved in Follow-up,No reason specified
36345,Yes,1,Solved in Follow-up,User Friendly Website
36346,No,0,Not Applicable,Poor Website
36347,No,0,Not Applicable,User Friendly Website
36348,Yes,1,Solved,Poor Website
36349,Yes,1,No Information Available,Reasonable Price
36350,No,0,Not Applicable,Too many ads
36351,No,0,Not Applicable,Poor Website
36352,No,0,Not Applicable,Poor Website
36353,Yes,1,Solved in Follow-up,Poor Website
36354,Yes,1,No Information Available,Poor Customer Service
36355,Yes,1,Solved in Follow-up,Too many ads
36356,Yes,1,Solved,Poor Customer Service
36357,No,0,Not Applicable,No reason specified
36358,No,0,Not Applicable,Too many ads
36359,Yes,1,No Information Available,Poor Product Quality
36360,No,0,Not Applicable,Too many ads
36361,No,0,Not Applicable,Too many ads
36362,Yes,1,Solved,Reasonable Price
36363,No,0,Not Applicable,No reason specified
36364,No,0,Not Applicable,Too many ads
36365,No,0,Not Applicable,Poor Customer Service
36366,Yes,1,Solved,Too many ads
36367,Yes,1,Solved in Follow-up,Too many ads
36368,Yes,1,Solved,Poor Product Quality
36369,Yes,1,Solved,Poor Customer Service
36370,Yes,1,Unsolved,Too many ads
36371,Yes,1,Unsolved,Too many ads
36372,Yes,1,Solved in Follow-up,Poor Product Quality
36373,No,0,Not Applicable,Poor Website
36374,No,0,Not Applicable,Poor Customer Service
36375,Yes,1,Solved,Products always in Stock
36376,Yes,1,Solved in Follow-up,Poor Customer Service
36377,Yes,1,Solved in Follow-up,Poor Customer Service
36378,Yes,1,Unsolved,Poor Product Quality
36379,Yes,1,No Information Available,No reason specified
36380,No,0,Not Applicable,Poor Website
36381,Yes,1,No Information Available,Poor Product Quality
36382,Yes,1,No Information Available,No reason specified
36383,Yes,1,No Information Available,Poor Customer Service
36384,No,0,Not Applicable,Reasonable Price
36385,Yes,1,Unsolved,Too many ads
36386,Yes,1,No Information Available,Poor Website
36387,No,0,Not Applicable,No reason specified
36388,Yes,1,Unsolved,Poor Customer Service
36389,No,0,Not Applicable,Poor Product Quality
36390,Yes,1,No Information Available,No reason specified
36391,No,0,Not Applicable,Poor Product Quality
36392,No,0,Not Applicable,Poor Customer Service
36393,No,0,Not Applicable,No reason specified
36394,No,0,Not Applicable,Poor Customer Service
36395,Yes,1,No Information Available,Reasonable Price
36396,No,0,Not Applicable,Poor Website
36397,Yes,1,Solved in Follow-up,Poor Customer Service
36398,Yes,1,Solved in Follow-up,Quality Customer Care
36399,No,0,Not Applicable,Quality Customer Care
36400,No,0,Not Applicable,Too many ads
36401,No,0,Not Applicable,No reason specified
36402,Yes,1,Solved,Poor Website
36403,Yes,1,Unsolved,Poor Website
36404,Yes,1,Solved in Follow-up,Too many ads
36405,Yes,1,Solved,Poor Customer Service
36406,No,0,Not Applicable,No reason specified
36407,Yes,1,Solved,Poor Customer Service
36408,Yes,1,No Information Available,Poor Product Quality
36409,Yes,1,No Information Available,Too many ads
36410,Yes,1,Solved in Follow-up,Too many ads
36411,No,0,Not Applicable,Poor Product Quality
36412,Yes,1,No Information Available,Poor Website
36413,No,0,Not Applicable,No reason specified
36414,Yes,1,Solved,Poor Customer Service
36415,No,0,Not Applicable,No reason specified
36416,Yes,1,Solved in Follow-up,No reason specified
36417,Yes,1,Solved,No reason specified
36418,Yes,1,No Information Available,Products always in Stock
36419,Yes,1,Solved in Follow-up,Poor Website
