customer_id,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,engagement_score
35690,7.0,1118.381571,94394.7,18.0,357.0762219,20487.9444999
35691,19.0,279.7,1998.04,16.0,667.58,5142.78
35692,16.0,305.92,1061.61,16.0,696.33,5591.05
35693,7.0,73.22,33877.22,22.0,707.32,2318.16
35694,25.0,188.62,6196.95,8.0,624.02,2132.98
35695,11.0,196.42,37991.45,19.0,673.36,4405.339999999999
35696,17.0,130.5,29496.02,19.0,838.63,3318.13
35697,24.0,347.79,22606.74,19.0,827.58,7435.59
35698,15.0,171.13,38453.9,15.0,161.0688642,2728.0188642
35699,13.0,172.24,14378.47,16.0,698.25,3454.09
35700,12.0,360.41,13842.8,19.0,649.74,7497.530000000001
35701,3.0,1413.211899,37079.26,16.0,612.04,23223.430384
35702,9.0,584.36,47116.6,17.0,646.53,10580.65
35703,9.0,321.61,36505.59,17.0,698.25,6165.62
35704,10.0,501.02,39302.61,22.0,794.23,11816.669999999998
35705,20.0,483.92,27008.5,19.0,789.29,9983.77
35706,9.0,56.41,23599.96,21.0,625.6,1810.21
35707,12.0,55.26,14974.16,16.0,643.62,1527.78
35708,23.0,73.68,40175.81,13.0,698.25,1656.09
35709,8.0,33.81,25818.62,24.0,533.91,1345.35
35710,11.0,135.42,1202.55,27.0,653.97,4310.31
35711,13.0,47.01,4363.13,29.0,512.71,1876.0
35712,17.0,419.88,49989.16,5.0,610.18,2709.58
35713,13.0,122.97,20225.55,26.0,782.8,3980.02
35714,10.0,174.18,21211.41,20.0,672.83,4156.43
35715,14.0,31.21,20921.5,23.0,651.91,1369.74
35716,4.0,150.5,21440.64,12.0,947.8615768,2753.8615768
35717,24.0,84.45,12707.82,17.0,343.2062636,1778.8562636
35718,23.0,110.83,24556.14,15.0,450.6455409,2113.0955409
35719,17.0,93.29,18141.08,5.0,523.65,990.1
35720,16.0,205.91,14952.74,9.0,671.02,2524.21
35721,15.0,1241.88804,98985.28,16.0,297.8432397,20168.0518797
35722,14.0,34.96,1599.13,7.0,645.37,890.09
35723,13.0,163.47,34872.93,19.0,634.47,3740.4
35724,7.0,331.34,9074.78,14.0,559.75,5198.509999999999
35725,12.0,186.47,25766.42,25.0,698.25,5360.0
35726,12.0,149.85,1972.46,10.0,738.52,2237.02
35727,8.0,822.77,23768.66,5.0,798.65,4912.5
35728,18.0,1075.644527,30230.0,8.0,358.2713561,8963.4275721
35729,14.0,227.61,28817.76,20.0,772.22,5324.420000000001
35730,14.0,56.39,24361.54,17.0,551.4,1510.03
35731,6.0,580.27,39687.61,16.0,715.01,9999.33
35732,10.0,1327.926876,5926.99,12.0,982.9010025,16918.0235145
35733,14.0,283.31,23422.08,40.69828233,759.94,12290.1703669123
35734,15.0,207.59,43110.01,10.0,949.2024521,3025.1024521
35735,9.0,109.29,10374.19,29.0,698.25,3867.66
35736,20.0,33.14,20731.96,15.0,715.17,1212.27
35737,5.0,124.59,61357.11,2.0,780.74,1029.92
35738,17.0,1381.454304,85796.93,16.0,771.73,22874.998864
35739,9.0,300.49,87104.1,10.0,265.3784838,3270.2784838
35740,20.0,34.65,48977.58,16.0,698.25,1252.65
35741,13.0,88.0,35595.43,5.0,674.79,1114.79
35742,13.0,49.64,41381.42,19.0,770.96,1714.12
35743,14.0,118.26,78971.24,5.0,779.79,1371.09
35744,14.0,34.24,19621.35,17.0,755.24,1337.3200000000002
35745,1.0,66.99,84730.48,11.0,297.6144653,1034.5044653
35746,9.0,95.13,59703.97,3.0,774.1,1059.49
35747,13.0,193.79,8324.53,4.0,836.08,1611.24
35748,4.0,151.96,16063.17,5.0,638.0,1397.8000000000002
35749,22.0,102.59,20702.91,16.0,698.25,2339.69
35750,6.0,806.98,21125.65,5.0,695.42,4730.32
35751,11.0,544.27,35998.62,22.0,678.35,12652.29
35752,11.0,194.45,924.69,14.0,545.88,3268.18
35753,2.0,310.21,14736.52,9.0,683.12,3475.01
35754,9.0,360.28,50320.0,16.0,797.1,6561.58
35755,22.0,140.19,85066.03,10.0,732.88,2134.78
35756,13.0,174.18,47484.93,29.0,647.41,5698.63
35757,13.0,192.78,14898.9,19.0,516.56,4179.38
35758,3.0,218.47,43151.82,24.0,698.25,5941.53
35759,8.0,738.83,40874.04,26.0,758.79,19968.370000000003
35760,20.0,34.32,23382.3,16.0,625.78,1174.9
35761,20.0,174.18,27485.61,5.0,636.09,1506.9900000000002
35762,22.0,89.34,37262.31,11.0,578.53,1561.27
35763,16.0,107.78,12421.13,6.0,657.64,1304.3200000000002
35764,10.0,31.3,23912.91,8.0,698.25,948.65
35765,8.0,84.7,35012.16,16.0,601.71,1956.91
35766,20.0,74.08,26696.59,16.0,650.86,1836.14
35767,20.0,31.37,24573.12,22.0,648.92,1339.06
35768,9.0,131.22,16226.42,18.0,719.91,3081.87
35769,21.0,50.95,13862.73,14.0,720.17,1433.47
35770,14.0,1481.041348,17972.35,16.0,657.38,24354.041568
35771,15.0,215.09,14246.23,29.0,709.22,6946.83
35772,7.0,346.28,38544.26,16.0,429.3542424,5969.834242399999
35773,12.0,230.66,23399.05,28.0,698.25,7156.73
35774,15.0,409.33,51404.0,3.0,755.12,1983.11
35775,5.0,33.06,13992.52,12.0,370.6532555,767.3732555
35776,21.0,226.85,8239.26,16.0,535.54,4165.139999999999
35777,13.0,214.16,29162.34,19.0,203.9861776,4273.0261776
35778,14.0,78.32,85018.63,8.0,766.11,1392.67
35779,11.0,318.48,25948.64,12.0,617.41,4439.17
35780,11.0,425.6,4500.39,4.0,719.62,2422.02
35781,4.0,308.09,20064.26,9.0,698.25,3471.06
35782,22.0,49.12,3921.05,22.0,799.64,1880.28
35783,5.0,260.92,77410.43,3.0,792.1,1574.86
35784,13.0,131.13,32306.52,16.0,1043.790805,3141.870805
35785,14.0,363.54,28260.03,11.0,703.0,4701.9400000000005
35786,14.0,203.94,2965.9,16.0,672.81,3935.85
35787,14.0,375.09,41611.29,7.0,773.44,3399.07
35788,19.0,32.8,19409.34,18.0,634.79,1225.19
35789,13.0,1110.96,1123.52,25.0,422.3946303,28196.3946303
35790,6.0,116.48,83314.77,1.0,770.53,887.01
35791,18.0,30.39,39472.31,27.0,650.6,1471.13
35792,15.0,1501.512222,13445.24,5.0,671.51,8179.071110000001
35793,13.0,306.3,15935.68,8.0,696.73,3147.13
35794,12.0,604.82,36465.27,13.0,739.12,8601.78
35795,5.0,142.0,48343.94,19.0,758.36,3456.36
35796,13.0,55.14,30397.04,28.0,344.0551949,1887.9751949
35797,9.0,282.76,4922.98,19.0,1687.001611,7059.441610999999
35798,15.0,96.42,15700.34,28.0,528.22,3227.9800000000005
35799,10.0,46.95,47132.87,4.0,715.14,902.94
35800,8.0,34.28,54714.98,30.78774086,827.51,1882.9137566808
35801,5.0,33.6,36214.12,15.0,539.74,1043.74
35802,17.0,287.92,12390.2,6.0,238.992345,1966.512345
35803,22.0,30.22,17941.63,11.0,651.8,984.22
35804,13.0,639.87,14846.11,13.0,656.89,8975.199999999999
35805,16.0,67.02,46569.54,12.0,785.55,1589.79
35806,10.0,182.14,44868.2,21.0,636.15,4461.089999999999
35807,6.0,422.03,81018.76,19.0,1257.393025,9275.963025
35808,14.0,104.27,2968.55,7.0,990.9923976,1720.8823976
35809,16.0,93.55,24141.39,15.0,698.25,2101.5
35810,8.0,800.28,30296.24,11.0,754.5,9557.58
35811,19.0,116.74,40907.37,6.0,1190.590179,1891.030179
35812,14.0,194.07,23322.09,8.0,536.43,2088.99
35813,17.0,31.17,8260.53,8.0,678.62,927.98
35814,10.0,687.17,57906.09,18.0,698.25,13067.31
35815,17.0,60.57,14213.95,21.0,706.71,1978.68
35816,16.0,31.16,8648.12,24.0,596.63,1344.47
35817,3.0,32.86,14223.17,9.0,698.25,993.99
35818,8.0,544.75,17350.1,27.0,1246.641998,15954.891998
35819,2.0,288.43,14850.47,8.0,525.41,2832.85
35820,20.0,266.3,2267.38,22.0,317.5104698,6176.1104698
35821,16.0,348.09,19716.23,15.0,705.44,5926.789999999999
35822,15.0,240.7,1849.41,20.0,621.78,5435.78
35823,21.0,271.96,46848.55,7.0,567.84,2471.56
35824,13.0,80.92,33887.57,11.0,698.25,1588.37
35825,13.0,174.18,38403.58,19.0,698.25,4007.67
35826,20.0,350.61,41485.69,16.0,264.9233847,5874.6833847
35827,6.0,32.8,25833.01,9.0,582.94,878.1400000000001
35828,9.0,72.38,27339.27,20.0,747.93,2195.53
35829,17.0,453.74,26913.74,16.0,687.91,7947.75
35830,16.0,65.04,68277.4,15.0,752.55,1728.15
35831,8.0,153.78,35732.8,12.0,369.3393107,2214.6993107000003
35832,13.0,33.92,35451.85,5.0,635.45,805.0500000000001
35833,13.0,422.24,46960.05,16.0,698.25,7454.09
35834,17.0,384.42,56025.68,15.0,770.46,6536.76
35835,6.0,154.8,12550.81,21.0,1085.384604,4336.184604
35836,9.0,108.33,44617.32,8.0,718.87,1585.51
35837,12.0,73.12,38873.24,17.0,613.25,1856.29
35838,7.0,144.22,28396.48,17.0,252.1796465,2703.9196464999995
35839,7.0,174.18,9652.0,20.0,508.06,3991.66
35840,2.0,236.34,23746.08,15.0,692.1,4237.2
35841,3.0,178.17,7421.91,16.0,780.35,3631.07
35842,12.0,524.89,29779.6,20.0,1117.02224,11614.82224
35843,3.0,31.94,13978.93,24.0,709.15,1475.71
35844,8.0,30.61,21607.77,16.0,762.2,1251.96
35845,17.0,70.33,1792.48,16.0,722.35,1847.63
35846,16.0,34.89,8150.02,4.0,754.03,893.5899999999999
35847,19.0,32.16,7342.4,1.0,793.42,825.5799999999999
35848,13.0,35.69,39770.0,29.0,338.9312621,1373.9412621
35849,3.0,356.76,22964.83,6.0,652.59,2793.15
35850,18.0,179.95,12525.07,19.0,1091.856536,4510.906536
35851,17.0,146.0,22433.49,15.0,791.75,2981.75
35852,13.0,671.73,27806.54,20.0,698.25,14132.85
35853,21.0,887.97,7793.92,16.0,706.2,14913.72
35854,6.0,449.23,30648.17,17.0,85.20639129,7722.11639129
35855,15.0,464.57,11388.49,13.0,427.0375792,6466.447579199999
35856,12.0,313.28,3354.88,50.06890746,761.67,16447.257329068798
35857,11.0,50.94,38983.3,17.0,714.3,1580.28
35858,15.0,311.97,21069.68,23.0,199.9774585,7375.287458500001
35859,16.0,32.49,28514.92,11.0,711.39,1068.78
35860,6.0,1307.527862,48315.99,7.0,618.06,9770.755034
35861,10.0,287.34,14727.99,17.0,698.25,5583.03
35862,12.0,58.18,19346.09,8.0,679.63,1145.07
35863,18.0,171.53,34338.91,23.0,689.62,4634.81
35864,15.0,77.9,55382.74,8.0,390.8921813,1014.0921813
35865,12.0,88.91,2933.23,10.0,633.96,1523.06
35866,17.0,132.8,45565.74,25.0,739.4,4059.400000000001
35867,10.0,272.35,1515.25,6.0,586.78,2220.88
35868,11.0,693.8797139,19857.64,26.0,708.63,18749.5025614
35869,5.0,149.9,28860.7,17.0,731.39,3279.69
35870,10.0,591.25,20595.8,15.0,370.8933356,9239.6433356
35871,21.0,38.13,31122.45,23.0,769.07,1646.06
35872,7.0,31.97,31404.79,29.0,714.55,1641.6799999999998
35873,8.0,413.69,41725.37,24.0,755.8,10684.36
35874,9.0,44.22,21722.95,22.0,1112.172571,2085.012571
35875,11.0,72.39,26732.92,23.0,678.87,2343.84
35876,11.0,1326.669318,6826.32,16.0,532.63,21759.339088
35877,16.0,30.08,42243.46,26.0,645.67,1427.75
35878,16.0,38.97,43966.41,19.0,670.12,1410.55
35879,23.0,32.82,25712.54,46.04091625,780.2,2291.262871325
35880,14.0,309.43,31338.88,15.0,671.11,5312.56
35881,12.0,33.05,20245.36,21.0,646.17,1340.2199999999998
35882,6.0,1438.19,14858.45,44.71733942,707.51,65019.540380449806
35883,22.0,311.36,35715.97,7.0,607.46,2786.98
35884,13.0,158.85,46377.8,25.0,698.25,4669.5
35885,17.0,174.18,3969.19,19.0,625.13,3934.55
35886,14.0,304.49,10490.67,16.0,730.0,5601.84
35887,4.0,1536.88,16784.09,11.0,698.25,17603.93
35888,1.0,47.82,41701.33,14.0,704.73,1374.21
35889,19.0,122.91,28370.33,13.0,759.24,2357.07
35890,15.0,1161.201263,37880.88,10.0,702.68,12314.69263
35891,7.0,174.18,9667.39,18.0,1318.480361,4453.720361
35892,9.0,242.23,30611.11,15.0,252.5667395,3886.0167395
35893,4.0,33.34,25551.59,12.0,781.87,1181.95
35894,12.0,139.32,7924.97,17.0,291.7384793,2660.1784793
35895,19.0,540.21,33918.86,27.0,622.38,15208.05
35896,16.0,238.9,46594.67,7.0,601.41,2273.71
35897,14.0,65.67,16953.51,18.0,783.04,1965.1
35898,13.0,106.02,23110.0,28.0,656.01,3624.57
35899,12.0,413.66,13226.3,25.0,506.82,10848.32
35900,3.0,147.21,20557.08,20.0,713.83,3658.03
35901,18.0,243.14,22402.86,17.0,997.1557039,5130.5357039
35902,20.0,128.5,39174.62,12.0,698.25,2240.25
35903,16.0,147.63,87222.11,6.0,1199.167828,2084.9478280000003
35904,19.0,169.15,43606.95,23.0,698.25,4588.700000000001
35905,12.0,48.44,34947.98,9.0,694.64,1130.6
35906,10.0,47.96,56485.25,12.0,707.57,1283.09
35907,15.0,286.61,27290.85,27.0,649.84,8388.31
35908,12.0,474.78,41205.0,9.0,698.25,4971.27
35909,13.0,34.48,90380.09,4.0,398.2801352,536.2001352
35910,4.0,376.92,48909.08,7.0,726.98,3365.42
35911,5.0,32.37,28519.61,5.0,710.2,872.0500000000001
35912,10.0,160.33,38594.76,24.0,259.1035086,4107.0235086
35913,13.0,378.91,32348.62,25.0,1396.30385,10869.05385
35914,19.0,181.88,88774.23,9.0,848.68,2485.6
35915,3.0,41.85,13812.42,26.0,511.81,1599.91
35916,15.0,304.43,47936.99,5.0,489.0922828,2011.2422828
35917,5.0,188.38,9472.79,9.0,930.715919,2626.1359190000003
35918,15.0,173.43,23077.01,8.0,570.65,1958.09
35919,9.0,174.18,5202.22,40.0709016,702.62,7682.169640688
35920,11.0,374.93,14708.55,18.0,632.51,7381.25
35921,9.0,97.31,48458.19,46.01853241,760.66,5238.7233888171
35922,4.0,224.13,22073.48,29.0,713.69,7213.459999999999
35923,8.0,124.31,45703.36,23.0,616.78,3475.91
35924,23.0,42.43,17716.29,20.0,790.26,1638.86
35925,12.0,396.81,1155.43,13.0,815.45,5973.98
35926,13.0,185.11,7535.28,11.0,815.55,2851.76
35927,19.0,174.18,30155.2,28.0,698.25,5575.29
35928,1.0,153.21,36905.38,29.0,698.25,5141.34
35929,16.0,43.0,8592.17,16.0,698.25,1386.25
35930,9.0,380.26,29425.22,16.0,698.25,6782.41
35931,18.0,33.36,83636.01,7.0,729.61,963.13
35932,5.0,180.58,25712.27,26.0,698.25,5393.33
35933,15.0,39.22,1470.87,16.0,777.47,1404.99
35934,15.0,362.1,6332.02,27.0,569.63,10346.33
35935,6.0,1641.13,46798.76,15.0,655.12,25272.07
35936,15.0,36.45,17622.12,42.61973452,523.03,2076.5193232540005
35937,10.0,174.18,10981.22,21.0,661.68,4319.46
35938,8.0,528.0,6915.46,13.0,698.25,7562.25
35939,13.0,30.04,2442.28,10.0,749.99,1050.39
35940,5.0,412.67,38667.99,8.0,775.9,4077.26
35941,13.0,291.69,15734.17,10.0,776.3,3693.2
35942,13.0,92.07,40299.2,27.0,614.54,3100.43
35943,20.0,31.69,39967.09,15.0,979.026614,1454.376614
35944,16.0,169.58,28162.81,12.0,698.25,2733.21
35945,13.0,1300.530109,76673.02,6.0,775.5,8578.680654
35946,15.0,30.02,45890.5,10.0,698.25,998.45
35947,13.0,87.87,9686.62,12.0,776.06,1830.5
35948,10.0,83.18,37841.72,29.0,632.13,3044.3500000000004
35949,7.0,436.74,2860.4,14.0,611.54,6725.900000000001
35950,3.0,299.75,15957.66,20.0,701.91,6696.91
35951,19.0,43.84,80823.09,16.0,698.25,1399.69
35952,21.0,207.83,17062.91,17.0,742.03,4275.14
35953,4.0,337.54,9617.92,16.0,669.56,6070.200000000001
35954,8.0,345.16,9141.37,12.0,635.62,4777.54
35955,20.0,243.73,34971.63,18.0,769.26,5156.4
35956,11.0,235.9,97436.44,16.0,766.92,4541.32
35957,17.0,100.86,33609.49,16.0,555.89,2169.65
35958,13.0,84.25,34209.13,16.0,774.46,2122.46
35959,2.0,309.8,3630.56,25.0,539.96,8284.96
35960,1.0,645.47,36202.19,16.0,662.98,10990.5
35961,12.0,56.27,29827.65,13.0,637.03,1368.54
35962,6.0,215.56,3135.37,27.0,559.47,6379.59
35963,13.0,186.03,2938.12,18.0,745.6,4094.14
35964,10.0,734.25,19722.67,19.0,515.32,14466.07
35965,26.0,58.1,14927.96,6.0,680.82,1029.42
35966,19.0,31.17,6361.51,10.0,557.68,869.38
35967,10.0,34.19,30857.33,28.0,676.07,1633.39
35968,13.0,56.44,34632.89,6.0,718.58,1057.22
35969,14.0,790.41,74688.85,16.0,796.44,13443.0
35970,11.0,272.31,41012.31,28.0,649.15,8273.83
35971,23.0,174.18,38519.27,26.0,616.03,5144.71
35972,19.0,362.33,32249.88,16.0,795.8,6593.08
35973,17.0,155.65,4555.24,29.0,630.88,5144.7300000000005
35974,13.0,512.04,43781.49,16.0,698.25,8890.89
35975,13.0,64.21,40596.35,23.0,648.33,2125.16
35976,23.0,371.18,25271.75,10.0,783.86925,4495.66925
35977,8.0,191.5,22725.18,16.0,617.39,3681.39
35978,10.0,1149.05,95970.34,10.0,705.07,12195.57
35979,17.0,75.88,34775.63,13.0,555.83,1542.27
35980,7.0,30.07,33801.04,14.0,794.39,1215.37
35981,4.0,901.64,40491.2,9.0,692.72,8807.48
35982,4.0,425.59,26881.88,26.0,650.48,11715.82
35983,21.0,430.88,6820.78,10.0,194.5991548,4503.3991548
35984,6.0,237.47,37164.85,7.0,698.25,2360.54
35985,13.0,236.2,20646.02,13.0,799.81,3870.41
35986,9.0,228.06,21268.5,13.0,635.0,3599.78
35987,7.0,61.61,38444.72,8.0,698.25,1191.13
35988,14.0,397.24,48088.49,19.0,583.13,8130.69
35989,9.0,41.9,39283.34,40.30895805,698.25,2387.195342295
35990,15.0,30.24,46711.4,10.0,719.78,1022.18
35991,13.0,135.1,28060.26,10.0,525.4,1876.4
35992,12.0,139.52,39025.95,16.0,700.0,2932.32
35993,16.0,456.12,38954.81,22.0,788.3,10822.94
35994,22.0,389.25,9185.12,19.0,716.94,8112.69
35995,10.0,304.87,17731.0,26.0,671.67,8598.289999999999
35996,13.0,134.13,38298.97,27.0,617.01,4238.52
35997,24.0,519.69,3917.58,16.0,634.37,8949.410000000002
35998,9.0,583.68,32161.02,15.0,570.27,9325.47
35999,15.0,565.28,4415.85,7.0,519.4,4476.36
36000,17.0,379.25,47160.25,9.0,277.0903908,3690.3403908
36001,22.0,67.92,46156.08,17.0,659.21,1813.85
36002,10.0,183.75,6846.24,16.0,301.3142649,3241.3142649
36003,15.0,1960.58,42855.02,16.0,566.17,31935.45
36004,6.0,34.41,23650.08,12.0,520.62,933.54
36005,16.0,461.58,25776.4,26.0,702.6,12703.68
36006,12.0,35.91,17436.4,14.0,699.35,1202.09
36007,19.0,914.4,18365.33,16.0,808.5,15438.9
36008,13.0,190.23,6252.92,10.0,746.28,2648.58
36009,13.0,569.82,22010.17,8.0,711.81,5270.370000000001
36010,13.0,495.18,37381.26,12.0,641.33,6583.49
36011,16.0,364.38,90930.13,16.0,781.34,6611.42
36012,12.0,174.18,20182.34,19.0,600.47,3909.89
36013,25.0,360.37,71407.09,27.96453578,715.81,10793.3897590386
36014,11.0,1024.415772,48947.72,26.0,764.93,27399.740072
36015,14.0,84.76,47050.77,19.0,502.56,2113.0
36016,13.0,32.29,36891.22,20.0,80.12535711,725.9253571099999
36017,22.0,33.74,28855.77,28.0,612.27,1556.99
36018,13.0,1603.585823,18718.09,16.0,635.51,26292.883168
36019,21.0,194.13,30796.67,16.0,668.45,3774.53
36020,5.0,139.29,20264.97,10.0,500.77,1893.67
36021,13.0,151.99,58822.77,18.0,731.23,3467.05
36022,15.0,121.96,89712.0,13.0,347.3003893,1932.7803893
36023,21.0,103.49,14895.85,10.0,691.86,1726.7599999999998
36024,3.0,404.52,25931.9,13.0,738.05,5996.81
36025,9.0,190.47,58477.77,7.0,779.78,2113.07
36026,17.0,118.09,5343.01,25.0,698.25,3650.5
36027,6.0,96.92,47486.76,16.0,762.59,2313.31
36028,14.0,115.76,25538.04,23.0,688.19,3350.67
36029,5.0,129.79,42300.6,7.0,608.81,1517.34
36030,10.0,434.88,13947.73,16.0,626.45,7584.53
36031,14.0,414.8,22908.46,20.0,641.41,8937.41
36032,13.0,125.45,1227.44,16.0,583.63,2590.83
36033,19.0,67.02,14705.6,10.0,625.0,1295.1999999999998
36034,11.0,185.82,44825.05,22.0,621.3,4709.34
36035,18.0,68.97,49186.2,16.0,667.82,1771.34
36036,20.0,115.11,4102.19,17.0,725.88,2682.75
36037,17.0,78.77,1176.48,24.0,692.01,2582.49
36038,14.0,62.37,21206.71,27.0,702.31,2386.3
36039,5.0,129.86,29365.51,5.0,1070.801151,1720.1011509999998
36040,13.0,53.17,5272.7,8.0,691.09,1116.45
36041,8.0,33.75,26864.88,21.0,680.95,1389.7
36042,13.0,164.3,11558.38,16.0,698.25,3327.05
36043,16.0,174.18,49730.39,15.0,698.25,3310.9500000000003
36044,7.0,347.72,22930.77,13.0,712.41,5232.77
36045,13.0,86.87,1925.81,16.0,553.63,1943.55
36046,9.0,157.09,8893.36,29.0,62.26201294,4617.87201294
36047,17.0,32.87,14836.93,16.0,693.7,1219.62
36048,26.0,143.84,47519.38,14.0,437.2427289,2451.0027289
36049,18.0,315.18,46978.5,8.0,694.46,3215.9
36050,14.0,248.79,24850.91,22.0,781.94,6255.32
36051,9.0,1415.560274,24556.99,27.0,957.9209377,39178.0483357
36052,19.0,30.95,8194.08,16.0,1142.932829,1638.132829
36053,11.0,33.85,5299.61,20.0,713.31,1390.31
36054,6.0,108.57,6584.51,12.0,357.7207972,1660.5607971999998
36055,15.0,311.03,88782.48,2.0,780.34,1402.4
36056,8.0,175.06,48612.64,5.0,712.86,1588.16
36057,3.0,511.92,41398.14,5.0,299.791955,2859.391955
36058,14.0,594.19,34561.27,20.0,698.25,12582.05
36059,3.0,63.29,3119.56,10.0,563.53,1196.4299999999998
36060,1.0,125.59,33952.06,23.0,703.63,3592.2000000000003
36061,9.0,725.07,19024.31,24.0,678.42,18080.1
36062,13.0,553.39,27610.68,16.0,408.507545,9262.747545
36063,16.0,283.72,48598.87,28.0,652.41,8596.570000000002
36064,9.0,186.74,16173.52,16.0,698.25,3686.09
36065,16.0,40.07,41761.73,7.0,711.01,991.5
36066,19.0,187.49,89268.91,19.0,485.3369139,4047.646913900001
36067,13.0,218.29,15618.39,13.0,705.51,3543.28
36068,9.0,161.11,8832.74,21.0,788.02,4171.33
36069,11.0,1126.44,45504.53,8.0,742.43,9753.95
36070,3.0,636.18,38076.37,17.0,960.3906977,11775.4506977
36071,10.0,33.68,20285.4,26.0,1029.17902,1904.85902
36072,24.0,114.06,58188.0,16.0,753.19,2578.15
36073,12.0,85.11,5028.67,16.0,656.53,2018.29
36074,8.0,57.54,83614.62,19.0,790.58,1883.84
36075,13.0,401.76,14951.09,42.95640301,688.05,17946.2144732976
36076,14.0,174.18,15741.12,6.0,680.51,1725.59
36077,20.0,1040.863628,5901.45,16.0,637.92,17291.738048
36078,17.0,340.12,85360.93,18.0,1188.51534,7310.67534
36079,12.0,174.18,5891.27,21.0,517.49,4175.27
36080,13.0,99.74,11814.91,25.0,706.64,3200.14
36081,6.0,273.28,45933.0,19.0,633.62,5825.94
36082,17.0,77.3,9366.0,23.0,697.44,2475.34
36083,10.0,706.68,44146.18,28.0,707.0,20494.04
36084,19.0,33.24,34141.05,9.0,519.55,818.71
36085,11.0,1142.391582,31069.6,29.0,596.08,33725.435878000004
36086,21.0,31.82,21886.86,7.0,672.63,895.37
36087,17.0,399.48,29572.93,3.803723614,662.79,2182.30150932072
36088,14.0,289.94,11353.66,7.0,711.43,2741.01
36089,3.0,37.89,14586.9,10.0,698.68,1077.58
36090,12.0,641.69,33666.0,18.0,557.4764784,12107.896478400002
36091,13.0,38.68,6864.2,5.0,698.25,891.65
36092,11.0,406.27,12760.43,9.0,829.27,4485.7
36093,14.0,205.82,7600.53,13.0,690.27,3365.93
36094,10.0,1010.949476,26097.24,15.0,698.25,15862.49214
36095,10.0,174.18,42252.51,17.0,589.54,3550.6
36096,21.0,864.6702101,38770.69,14.0,523.05,12628.4329414
36097,20.0,191.28,27927.82,5.0,698.25,1654.65
36098,7.0,34.64,3140.39,25.0,698.25,1564.25
36099,21.0,48.8,46200.59,10.0,705.78,1193.78
36100,17.0,35.52,32265.07,10.0,715.37,1070.5700000000002
36101,13.0,232.67,16037.93,13.0,779.4,3804.11
36102,10.0,994.0488004,15844.39,16.0,700.61,16605.3908064
36103,7.0,146.77,1941.17,24.0,698.25,4220.7300000000005
36104,12.0,174.18,57084.19,17.0,709.06,3670.12
36105,8.0,34.43,89384.94,14.0,821.51,1303.53
36106,9.0,172.94,32554.21,6.0,622.93,1660.5699999999997
36107,2.0,1515.152199,23887.07,23.0,380.9279928,35229.4285698
36108,10.0,50.29,3644.5,21.0,583.34,1639.4299999999998
36109,3.0,84.55,13049.52,12.0,519.21,1533.81
36110,5.0,350.83,19912.83,16.0,789.22,6402.5
36111,12.0,566.27,21073.39,8.0,698.84,5229.0
36112,15.0,110.97,77062.63,10.0,810.36,1920.06
36113,11.0,1206.28,40250.59,21.0,607.17,25939.05
36114,7.0,449.54,30657.56,16.0,698.25,7890.89
36115,13.0,32.72,47377.04,15.0,277.1375801,767.9375800999999
36116,22.0,43.34,6551.85,7.0,980.3045355,1283.6845355
36117,1.0,783.58,47720.2,19.0,1165.278352,16053.298352
36118,11.0,2225.64081,49256.83,5.0,350.5866602,11478.7907102
36119,9.0,329.03,5302.67,8.0,616.87,3249.11
36120,5.0,34.65,22420.74,13.0,698.25,1148.7
36121,8.0,33.2,28738.33,29.0,613.82,1576.62
36122,10.0,77.49,42871.85,16.0,590.72,1830.56
36123,6.0,43.0,12641.21,26.0,637.22,1755.22
36124,4.0,34.8,18690.96,9.0,732.86,1046.06
36125,13.0,173.51,22028.43,23.0,659.53,4650.259999999999
36126,5.0,54.03,34522.4,16.0,625.69,1490.17
36127,3.0,492.35,45490.4,1.0,730.12,1222.47
36128,2.0,494.11,14191.82,10.0,547.48,5488.58
36129,10.0,406.17,32171.63,28.0,680.03,12052.79
36130,10.0,310.65,37736.05,8.0,700.11,3185.31
36131,19.0,30.62,49959.82,28.0,566.98,1424.34
36132,7.0,33.94,1822.68,6.0,678.11,881.75
36133,19.0,30.87,70603.89,16.0,796.46,1290.38
36134,15.0,138.75,13086.58,14.0,733.77,2676.27
36135,11.0,325.45,11307.82,10.0,783.52,4038.02
36136,2.0,249.08,20519.7,10.0,698.25,3189.05
36137,16.0,106.71,24563.31,28.0,719.27,3707.15
36138,16.0,157.43,7348.72,24.0,1019.886871,4798.206871
36139,13.0,60.01,48697.18,27.0,514.21,2134.48
36140,10.0,1009.09325,9897.96,16.0,552.13,16697.622
36141,7.0,30.19,17236.47,8.0,634.29,875.81
36142,7.0,32.75,26136.75,16.0,700.95,1224.95
36143,23.0,227.62,26622.2,23.0,658.07,5893.33
36144,11.0,262.1,34809.29,13.0,652.66,4059.96
36145,21.0,1211.502045,12080.79,10.0,1098.081822,13213.102272
36146,8.0,130.12,40421.0,26.0,652.91,4036.03
36147,11.0,576.54,37286.14,25.0,795.8,15209.3
36148,5.0,32.8,33094.7,16.0,787.6,1312.4
36149,18.0,150.62,23164.44,16.0,775.19,3185.11
36150,11.0,173.39,11816.58,13.0,728.16,2982.23
